objname,ra,dec,z,z_unc,z_tech,z_qual,ziDist,ziDist_unc,ziDist_method,DistMpc,DistMpc_unc,DistMpc_method,ebv,m_FUV,m_FUV_unc,m_NUV,m_NUV_unc,Lum_FUV,Lum_FUV_unc,Lum_NUV,Lum_NUV_unc,m_J,m_J_unc,m_H,m_H_unc,m_Ks,m_Ks_unc,Lum_J,Lum_J_unc,Lum_H,Lum_H_unc,Lum_Ks,Lum_Ks_unc,m_W1,m_W1_unc,m_W2,m_W2_unc,m_W3,m_W3_unc,m_W4,m_W4_unc,Lum_W1,Lum_W1_unc,Lum_W2,Lum_W2_unc,Lum_W3,Lum_W3_unc,Lum_W4,Lum_W4_unc,SFR_W4,SFR_W4_unc,SFR_hybrid,SFR_hybrid_unc,SFR_flag,Mstar,Mstar_unc
DESI J216.7882+32.0727,216.7882418,32.0727881,0.197598,9.5632e-06,SPEC,False,,,,972.4774,0.041192178,Redshift,0.009815403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSTSL2 J142434.14+345719.4,216.14250916667,34.95532777778,0.165,,PHOT,False,,,,796.3449,,Redshift,0.013191519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142905.24+314448.6,217.2718419,31.7468588,0.12743536,7.494626e-06,SPEC,False,,,,600.6927,0.032282077,Redshift,0.012772425,,,,,,,,,15.598,0.107,15.195,0.201,14.621,0.104,9.723189433230344e+43,9.582585431052732e+42,6.70334939979021e+43,1.2410179051215154e+43,5.690537177885443e+43,5.451007648641395e+42,14.331,0.029,14.385,0.101,10.242,0.07,8.03,99.0,2.218124794337333e+43,5.9248054812985405e+41,8.525351041518101e+42,7.930925481792565e+41,2.839367648955199e+43,1.83066918124641e+42,3.0086901987911194e+43,,5.877878742102995,,,,,62759368700.46048,1676357672.1588879
WISEA J142445.75+361853.0,216.1906394,36.3147351,0.18443929,3.0644973e-05,SPEC,False,637.3053,150.3648,FP,900.68463,0.13199903,Redshift,0.007197584,,,,,,,,,15.5,0.187,14.772,0.214,13.865,0.195,2.3825272828797206e+44,4.1036436640760107e+43,2.219236027265839e+44,4.3742884155222797e+43,2.5622428401839632e+44,4.601983149744657e+43,13.624,0.027,13.471,0.046,12.199,99.0,8.851,99.0,9.553982722755306e+43,2.3759560625796954e+42,4.4447225921039147e+43,1.8831836017038985e+42,1.0523131756742702e+43,,3.1750941841981704e+43,,6.202971185591633,,,,,302341225403.6489,7518848299.302834
WISEA J142345.06+344037.3,215.9376919,34.6770565,0.169396,9.03527e-06,SPEC,False,,,,819.75885,0.03891819,Redshift,0.010964433,22.9326,0.324538,21.9057,0.132092,4.202261869646634e+42,1.2561421410792028e+42,7.30779008450845e+42,8.891043397567554e+41,,,,,,,,,,,,,15.261,0.061,15.634,0.361,11.763,99.0,9.194,99.0,1.7535180852726899e+43,9.852132321792318e+41,5.0243538947667814e+42,1.6706195973603125e+42,1.302720311877891e+43,,1.9178954633497213e+43,,3.746865323032798,,3.4833310764126253,,,53763544571.769516,3020701979.970061
WISEA J142940.33+315617.4,217.4180555,31.9381811,0.17794243,8.848925e-05,SPEC,False,,,,865.58295,0.3811553,Redshift,0.011267511,,,,,,,,,16.159,0.107,15.528,99.0,15.065,99.0,1.2029071881896346e+44,1.1855123817647787e+43,1.0235278271995682e+44,,7.846160363302024e+43,,13.65,0.018,13.675,0.072,12.447,0.467,8.833,99.0,8.621430566788781e+43,1.4293612319177205e+42,3.4036267178042273e+43,2.2571714631497765e+42,7.73575808701287e+42,3.327437694069209e+42,2.98176597127439e+43,,5.825278662296933,,,,,272830081227.49304,4523295037.714305
WISEA J142906.12+315202.2,217.2755225,31.8672978,0.12102857,1.8139315e-05,SPEC,False,,,,568.12933,0.07813262,Redshift,0.009717801,,,,,,,,,15.639,0.228,15.201,0.0,14.412,0.258,8.356142363691491e+43,1.7548130428277417e+43,5.954738947714959e+43,0.0,6.164802634810522e+43,1.4649708236586083e+43,14.017,0.02,13.946,0.087,10.404,0.081,8.926,0.39,2.648093600693126e+43,4.878130964691139e+41,1.1421767318212547e+43,9.152561581050178e+41,2.187493431613817e+43,1.632006781712169e+42,1.1790534104369645e+43,4.235338920005813e+42,2.3034385460477296,0.8274301094046262,,,,83800430401.6812,1543712330.5984619
WISEA J142957.46+320103.3,217.4894421,32.0175885,0.12082358,2.5339601e-05,SPEC,False,559.8159,132.082,FP,567.09143,0.10914686,Redshift,0.010265172,,,,,,,,,14.909,0.123,14.084,0.139,13.893,0.17,1.631530755596272e+44,1.8483769511409876e+43,1.6602954589270729e+44,2.1256429743295455e+43,9.908475266311357e+43,1.5514788518897334e+43,13.313,0.022,12.988,0.025,10.906,0.136,8.649,99.0,5.046479208595662e+43,1.0225893757762907e+42,2.7502693148270447e+43,6.3329406519831324e+41,1.3726824470137747e+43,1.7194879089583637e+42,1.5161814984349775e+43,,2.9620633597974293,,,,,159698709132.7741,3236042328.405983
WISEA J142546.11+340158.2,216.4421652,34.0328446,0.121885,3.33647e-06,SPEC,False,,,,572.4685,0.014371388,Redshift,0.014387614,20.1974,0.0480981,19.7357,0.0233968,2.610110466154151e+43,1.1563171485548032e+42,2.705342675243491e+43,5.830005110216523e+41,,,,,,,,,,,,,15.594,0.115,15.45,0.274,12.104,0.321,8.827,99.0,6.296697373080017e+42,6.669615581109982e+41,2.9040280033338153e+42,7.32894559698943e+41,4.641458203681407e+42,1.3723017638686369e+42,1.311577203830649e+43,,2.562341502664722,,3.408768438762476,,,14846161747.66276,1572541696.7824833
WISEA J142402.63+351149.9,216.0109752,35.1972129,0.191988,6.06239e-05,SPEC,False,,,,941.7561,0.26112917,Redshift,0.01961035,,,,,,,,,16.775,0.166,15.945,0.274,14.997,0.188,8.124610761500532e+43,1.2422264167056873e+43,8.284143588710768e+43,2.0906835395422473e+43,9.914599341802382e+43,1.7168135670074732e+43,14.189,0.037,13.903,0.062,12.039,0.391,8.52,99.0,6.221586971750414e+43,2.1202793684542986e+42,3.269366193769801e+43,1.8670047539874273e+42,1.3339477251927813e+43,4.804029838900248e+42,4.710037882747633e+43,,9.20168901292192,,,,,196885663662.98776,6709744836.880692
