objname,ra,dec,z,z_unc,z_tech,z_qual,ziDist,ziDist_unc,ziDist_method,DistMpc,DistMpc_unc,DistMpc_method,ebv,m_FUV,m_FUV_unc,m_NUV,m_NUV_unc,Lum_FUV,Lum_FUV_unc,Lum_NUV,Lum_NUV_unc,m_J,m_J_unc,m_H,m_H_unc,m_Ks,m_Ks_unc,Lum_J,Lum_J_unc,Lum_H,Lum_H_unc,Lum_Ks,Lum_Ks_unc,m_W1,m_W1_unc,m_W2,m_W2_unc,m_W3,m_W3_unc,m_W4,m_W4_unc,Lum_W1,Lum_W1_unc,Lum_W2,Lum_W2_unc,Lum_W3,Lum_W3_unc,Lum_W4,Lum_W4_unc,SFR_W4,SFR_W4_unc,SFR_hybrid,SFR_hybrid_unc,SFR_flag,Mstar,Mstar_unc
WISEA J144049.14+333526.1,220.2047529,33.5905941,0.173658,,PHOT,False,,,,842.5607,,Redshift,0.009464676,21.262,0.0906591,20.9072,0.0768525,2.0452678126676735e+43,1.7078578471326592e+42,1.912607486567242e+43,1.3538607793769437e+42,14.758,0.098,14.391,0.199,13.724,0.146,4.1364826147939015e+44,3.7337689322853017e+43,2.761338163795572e+44,5.061308774323914e+43,2.555005033591025e+44,3.435854431258131e+43,13.264,0.012,13.076,0.04,11.103,0.188,8.593,99.0,1.1652555361020187e+44,1.287931017381613e+42,5.597924581636162e+43,2.0624201327937822e+42,2.5272596262596193e+43,4.376206827348972e+42,3.52402151756197e+43,,6.884647403416196,,6.963140490064812,,,368751751931.01855,4075731067.663332
WISEA J143302.59+325535.0,218.26080291667,32.92652777778,0.14,,PHOT,False,,,,665.24274,,Redshift,0.008036965,23.4938,99.0,23.2682,0.287901,1.6151577702508217e+42,,1.3392178102978258e+42,3.5512770407267324e+41,,,,,,,,,,,,,14.992,0.062,15.076,0.24,12.184,0.33,8.894,0.344,1.4786513327706795e+43,8.443988787805064e+41,5.5297561230372684e+42,1.2223832440300674e+42,5.820729784982174e+42,1.7692186803850374e+42,1.6648723235666174e+43,5.2750859504390646e+42,3.2525507753971428,1.030558599330372,2.9339381491390566,,,44864333696.04206,2562023394.601549
WISEA J142634.54+324824.4,216.64425416667,32.8069,0.131,,SPEC,False,,,,618.9135,,Redshift,0.007861011,,,,,,,,,,,,,,,,,,,,,14.736,0.043,14.8,0.207,12.635,0.538,9.111,99.0,1.6201359591435974e+43,6.416675613634805e+41,6.171572168560347e+42,1.1766744629035669e+42,3.3256223103959547e+42,1.6479548010360494e+42,1.179990095674152e+43,,2.3052684859484605,,,,,51270125289.35435,2030593548.618609
WISEA J142450.56+352243.2,216.2107023,35.3786848,0.169,,SPEC,False,,,,817.6453,,Redshift,0.016992548,21.839,0.124459,21.3125,0.0703177,1.1967083904904363e+43,1.3718440771889939e+42,1.3197569454316805e+43,8.547690095381106e+41,,,,,,,,,,,,,14.523,0.047,14.288,0.108,11.423,0.22,9.109,99.0,3.4462480514994654e+43,1.491882246391681e+42,1.7281101499046968e+43,1.71903741816597e+42,1.7731108039296155e+43,3.5929296359411705e+42,2.0637107576417888e+43,,4.031735004509876,,4.077248111070911,,,109058482642.38814,4721146349.340762
SDSS J142444.96+325555.0,216.18745083333,32.93212694444,0.077,,SPEC,False,,,,350.92044,,Redshift,0.0067570726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC 5579,215.1104872,35.1887133,0.012045,2e-06,SPEC,False,34.75339889526367,0.6717521492340015,Wavg,34.7534,0.67175215,zIndependent,0.017324628,15.612027,0.0018430734,15.324367,0.0063795145,6.709751068145124e+42,1.1390406836685671e+40,5.940261969343531e+42,3.4904654425696796e+40,12.864,0.049,12.43,0.078,12.162,0.108,4.0511474400839273e+42,1.8283708737182375e+41,2.870135616969048e+42,2.0619930143594238e+41,1.8368580056523144e+42,1.8272145673673993e+41,10.843398,0.056914784,10.758666,0.051871784,7.477105,0.010342829,6.0613704,0.03369452,1.8453479891819988e+42,9.67372003673446e+40,8.057276144920073e+41,3.849546743936297e+40,1.2132933895330505e+42,1.155833565687527e+40,6.1740328943357675e+41,1.9161008784855136e+40,0.12061799090262636,0.0037433593614590657,0.4027260839906448,0.00333275180638834,,5839708826.525312,306130380.9093184
WISEA J142804.71+342753.6,217.0196398,34.4649007,0.122055,4.06753e-06,SPEC,False,,,,573.3303,0.017520329,Redshift,0.012196543,21.6181,0.129115,20.8016,0.0620841,6.96093693409305e+42,8.278174138610889e+41,9.983754078471288e+42,5.709057721293664e+41,,,,,,,,,,,,,14.892,0.05,15.039,0.138,11.462,0.178,9.144,99.0,1.2051615241983904e+43,5.550159747605395e+41,4.2519276969748295e+42,5.4044949433194e+41,8.408421732546008e+42,1.3785567859258412e+42,9.823717578494741e+42,,1.919194629817936,,1.9967437654981417,,,38138022917.67058,1756379666.9637325
2MASX J14355843+3126428,218.993404,31.445166,0.19978327,4.4396023e-05,SPEC,False,,,,984.48987,0.19122979,Redshift,0.011373762,,,,,,,,,15.26,0.191,14.92,0.0,14.288,0.274,3.5618216426758154e+44,6.266076246602153e+43,2.318067445631575e+44,0.0,2.0762381565631313e+44,5.239837862587651e+43,,,,,,,,,,,,,,,,,,,,,,,
WISEA J141618.73+344813.2,214.0780457,34.8036906,0.08327521,1.1670493e-05,SPEC,False,,,,381.1652,0.050269052,Redshift,0.014130836,,,,,,,,,14.941,0.042,14.265,0.078,14.056,0.09,7.177476817221195e+43,2.776586609250269e+42,6.360452951516625e+43,4.569543634752623e+42,3.857125037394874e+43,3.197395961539986e+42,12.331,0.008,12.359,0.019,10.371,0.119,8.602,99.0,5.636580208687487e+43,4.15332424051787e+41,2.2187578887082482e+43,3.882877110410909e+41,1.0152489885250911e+43,1.11278097077734e+42,7.153419031297382e+42,,1.3975160910323097,,,,,178372791414.16098,1314343114.0879335
SDSS J143813.88+354709.9,219.55786,35.786104,0.1582453,1.4089248e-05,SPEC,False,,,,760.57697,0.060687505,Redshift,0.009369928,21.6162,99.0,21.5738,0.259475,1.2018508635173078e+43,,8.428098343495262e+42,2.0142587052315462e+42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142640.49+323529.3,216.6687272,32.5914733,0.13195217,2.6320891e-05,SPEC,False,,,,623.79297,0.11337364,Redshift,0.0061564376,,,19.9785,0.0361822,,,2.3993413174627443e+43,7.99607993373118e+41,,,,,,,,,,,,,14.723,0.039,14.531,0.104,11.515,0.207,11.67,99.0,1.6650868678667246e+43,5.981246110599987e+41,8.03013182348693e+42,7.692122160324273e+41,9.476722251850475e+42,1.8068356909664632e+42,1.1352216034874075e+42,,0.22178072482822497,,,,,52692622400.84571,1892799402.0886033
GALEXASC J143022.94+341558.7,217.5958196,34.2662201,0.061437,1.8618e-06,SPEC,False,,,,276.95734,0.008019449,Redshift,0.012657506,,,21.1045,0.0782553,,,1.769321595297112e+42,1.2752950745032667e+41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142634.85+342902.3,216.6452676,34.4840192,0.16035,9.02667e-06,SPEC,False,,,,771.69464,0.03888115,Redshift,0.011223683,21.617,0.104392,21.3086,0.0660061,1.2533513292047905e+43,1.2051198446549605e+42,1.124805946341029e+43,6.838357841530167e+41,,,,,,,,,,,,,15.163,0.07,15.887,0.422,12.092,99.0,8.977,99.0,1.700784513991977e+43,1.096572859250501e+42,3.527062499707352e+42,1.3709315061379796e+42,8.526597165503836e+42,,2.075611868969594e+43,,4.0549854173670115,,4.122746822777458,,,50097927802.424,3230040459.616297
2MASX J14204189+3455090,215.174606,34.919071,0.12783492,2.4859746e-05,SPEC,False,528.6108,124.7196,FP,602.73145,0.10707995,Redshift,0.013241804,20.865,99.0,21.8441,0.291668,1.5512914153166085e+43,,4.2607733168029035e+42,1.1446359545962835e+42,13.582,0.066,13.196,0.112,12.433,0.096,6.270535976768819e+44,3.811875801827899e+43,4.255292495294435e+44,4.389727599350004e+43,4.298945281189965e+44,3.80122227505463e+43,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142645.58+340621.8,216.6898456,34.1061089,0.192414,3.88233e-06,SPEC,False,,,,944.08307,0.016722606,Redshift,0.012685273,22.2435,0.141153,21.7383,0.0778399,1.0648391010541738e+43,1.3844083941717277e+42,1.1470441048960537e+43,8.223801045557787e+41,,,,,,,,,,,,,16.978,0.321,15.973,99.0,12.651,99.0,8.82,99.0,4.7851413182681846e+42,1.4147834214524976e+42,4.8777965014499326e+42,,7.626684846715034e+42,,3.5899795323861376e+43,,7.01350520783955,,6.643197891060022,,,6057140999.458667,1790865117.1321688
SDSS J143122.78+325540.3,217.84514916667,32.92794888889,0.044,,PHOT,False,,,,195.88573,,Redshift,0.006424199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J141757.36+350953.2,214.4890096,35.1647954,0.032161362,8.668428e-06,SPEC,False,,,,141.94397,0.037338067,Redshift,0.01446054,19.2217,0.100194,18.8981,0.0533554,3.94369213938305e+42,3.63944279359965e+41,3.599615416669064e+42,1.7689868503573403e+41,15.377,0.194,14.26,0.157,13.969,0.231,6.663258549410634e+42,1.1906348126435302e+42,8.862628712235887e+42,1.2815995726540967e+42,5.795847570300621e+42,1.2331589407283938e+42,13.927,0.028,13.842,0.061,10.425,0.076,9.145,0.478,1.7974187857932703e+42,4.635509062217143e+40,7.851193278431351e+41,4.411189006893849e+40,1.3396362764223764e+42,9.37757625615459e+40,6.0162361295352564e+41,2.6487618104687873e+41,0.11753522003520299,0.051747104919291236,0.2777531533247341,0.04829978866236954,,5688034132.257184,146693324.75370705
SDSS J143028.20+352703.6,217.617605,35.45110083333,0.05,,PHOT,False,,,,223.5656,,Redshift,0.012920296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142627.64+342609.2,216.61499916667,34.43580583333,0.129,,SPEC,False,,,,608.68134,,Redshift,0.012302037,23.3545,99.0,22.7565,0.186695,1.586411670347002e+42,,1.8607266557219096e+42,3.1996713814240693e+41,,,,,,,,,,,,,15.831,0.107,15.455,99.0,12.277,0.496,8.461,99.0,5.720364109489616e+42,5.6376436042174585e+41,3.267095475475719e+42,,4.473905864626145e+42,2.043895339426573e+42,2.0770500773834268e+43,,4.057795149876453,,3.641357757880854,,,9992197878.895622,984770364.0154694
WISEA J140546.91+344234.8,211.4454592,34.7096767,0.058048803,7.66094e-06,SPEC,False,,,,261.0545,0.03299845,Redshift,0.01206673,19.5544,0.0388126,19.3203,0.0217934,9.646825442245327e+42,3.448635541616015e+41,8.090946484557353e+42,1.6241064787997046e+41,,,,,,,,,,,,,15.126,0.061,15.222,0.256,12.081,0.317,8.483,99.0,2.0141302451157984e+42,1.131638230001827e+41,7.447853159537666e+41,1.756148543147767e+41,9.85745002970463e+41,2.878153707189694e+41,3.743927839640643e+42,,0.7314263818000736,,1.0701131494393765,,,5000958343.220166,280978633.90702266
WISEA J143313.59+333107.9,218.3066484,33.518864,0.168849,4.40584e-05,SPEC,False,,,,816.8396,0.18977554,Redshift,0.008567094,,,,,,,,,,,,,,,,,,,,,14.84,0.062,14.513,0.086,12.038,0.342,8.872,99.0,2.564608938917974e+43,1.464545819746911e+42,1.4003899962527696e+43,1.1092710200466076e+42,1.0039263803828789e+43,3.162409493457522e+42,2.5615331830153833e+43,,5.00429770060312,,,,,81158510725.25235,4634638670.085161
SDSS J143333.54+325952.7,218.389925,32.99809388889,0.005,,PHOT,False,,,,21.620111,,Redshift,0.00794577,21.7582,99.0,21.863,0.294365,8.431779742610479e+39,,5.156548143249863e+39,1.398090956366184e+39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J140919.61+334313.8,212.3317284,33.7205242,0.08719152,7.397158e-06,SPEC,False,,,,400.16248,0.031862248,Redshift,0.014599625,19.7968,0.131185,19.8252,0.0921741,1.8473431897902398e+43,2.2321425991942588e+42,1.2194242081178575e+43,1.0352704287243025e+42,15.806,0.122,15.006,0.163,15.041,0.137,3.5675573581774395e+43,4.0088606090692077e+42,3.543476716284613e+43,5.3199473223044986e+42,1.7162271441284615e+43,2.165635935259163e+42,14.181,0.038,14.163,0.104,10.227,0.062,8.306,0.241,1.1305749611105183e+43,3.957063737577751e+41,4.642820004679002e+42,4.4473916670478576e+41,1.2776985139689186e+43,7.296426677766517e+41,1.0355368786255128e+43,2.2986492631293547e+42,2.0230598045562247,0.4490718800070373,2.59700708825842,0.40735348166233487,,35777688642.73792,1252235359.992959
WISEA J143312.02+341604.0,218.3000162,34.267912,0.188868,5.67415e-06,SPEC,False,,,,924.7434,0.024440626,Redshift,0.0146128135,22.2721,0.224697,21.4102,0.111002,1.0093444466713363e+43,2.0889441249613603e+42,1.512765057744406e+43,1.5466513226812947e+42,,,,,,,,,,,,,16.888,0.392,16.51,99.0,12.301,99.0,9.239,99.0,4.9896512240627586e+42,1.801550320537962e+42,2.8546459374276455e+42,,1.0101799872971159e+43,,2.341720783068179e+43,,4.574864775465315,,4.472438125420496,,,7308071663.396893,2638633094.0756497
SDSS J142526.73+333037.0,216.361495,33.51034583333,0.168,,SPEC,False,,,,812.3119,,Redshift,0.008992474,23.202,0.291697,22.3614,0.133224,3.1730822144101464e+42,8.525176855522815e+41,4.63971413655441e+42,5.6932968805626755e+41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142906.12+315202.2,217.2755225,31.8672978,0.12102857,1.8139315e-05,SPEC,False,,,,568.12933,0.07813262,Redshift,0.009717801,,,,,,,,,15.639,0.228,15.201,0.0,14.412,0.258,8.356142363691491e+43,1.7548130428277417e+43,5.954738947714959e+43,0.0,6.164802634810522e+43,1.4649708236586083e+43,14.017,0.02,13.946,0.087,10.404,0.081,8.926,0.39,2.648093600693126e+43,4.878130964691139e+41,1.1421767318212547e+43,9.152561581050178e+41,2.187493431613817e+43,1.632006781712169e+42,1.1790534104369645e+43,4.235338920005813e+42,2.3034385460477296,0.8274301094046262,,,,83800430401.6812,1543712330.5984619
DESI J217.5943+33.3877,217.5943455,33.3877472,0.130283,1.12963e-05,SPEC,False,,,,615.2427,0.048657265,Redshift,0.0072866916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J140802.01+351507.8,212.0083979,35.2521727,0.104035676,3.4753866e-05,SPEC,False,647.0076,152.6539,FP,482.9253,0.14969753,Redshift,0.013173701,23.4259,99.0,22.6829,0.21565,9.410821452093662e+41,,1.2625140474127534e+42,2.507701476637002e+41,15.794,0.11,15.37,0.123,14.616,0.105,5.248008070550016e+43,5.317130372469121e+42,3.6883145079506145e+43,4.178527275860514e+42,3.695422670195027e+43,3.573909929982552e+42,13.78,0.024,13.693,0.04,12.36,0.463,9.354,99.0,2.381625384000028e+43,5.2647147666828085e+41,1.0422936246188384e+43,3.840079378301326e+41,2.6090716379403748e+42,1.1126463541118121e+42,5.74429855164689e+42,,1.1222255571073634,,1.0292590351913171,,,75367891898.73506,1666048976.798357
DESI J216.9736+35.1280,216.9736805,35.1280258,0.117946,9.61068e-06,SPEC,False,,,,552.547,0.04139669,Redshift,0.012247351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J143701.50+323548.3,219.2562531,32.596766,0.16640894,2.040886e-05,SPEC,False,,,,803.8375,0.08790837,Redshift,0.011304641,,,21.4946,0.0976303,,,1.0289958931617e+43,9.253124755417881e+41,15.778,0.154,15.159,0.0,13.969,0.199,1.4735462262431552e+44,2.0901363038629072e+43,1.240012829797089e+44,0.0,1.8568697131571652e+44,3.4034917517140514e+43,13.73,0.02,13.562,0.052,11.334,0.162,8.238,99.0,6.907196594479305e+43,1.2723949672699116e+42,3.257338283000417e+43,1.560114059288482e+42,1.8596150545354563e+43,2.7747776038199125e+42,4.4482904155980203e+43,,8.690330324820305,,,,,218582170711.3704,4026566352.119973
WISEA J144253.20+315501.4,220.7216732,31.9170775,0.06380087,1.542368e-05,SPEC,False,,,,288.09485,0.0664354,Redshift,0.012845553,19.7843,0.0875616,19.5144,0.0514832,9.561540940011918e+42,7.71137308485715e+41,8.294065031987098e+42,3.9329926182283195e+41,,,,,,,,,,,,,14.833,0.08,14.667,0.144,11.91,99.0,9.013,99.0,3.2133535288042934e+42,2.367765137661079e+41,1.5124575493384344e+42,2.0060224799047273e+41,1.4053672451234715e+42,,2.7986238174089756e+42,,0.54674859678477,,0.9038098914661913,,,10168840281.026245,749292765.0826199
WISEA J142018.70+340154.9,215.0779274,34.0319407,0.05642833,6.0610614e-06,SPEC,False,,,,253.47406,0.026107192,Redshift,0.016320284,20.4234,0.307898,19.7958,0.132765,4.2151436073966394e+42,1.1953893317824835e+42,5.09911036864242e+42,6.235455147989936e+41,,,,,,,,,,,,,14.109,0.039,13.848,0.097,12.002,0.329,8.674,99.0,4.8487527815797765e+42,1.7417459784870937e+41,2.490416033248409e+42,2.225019606899553e+41,9.99676314476831e+41,3.0293218651590462e+41,2.960592308350072e+42,,0.5783913079610717,,0.6953476677600262,,,15344154372.0879,551185436.2300929
WISEA J141718.76+352110.7,214.3281878,35.3529997,0.17190887,3.0775995e-05,SPEC,False,580.9123,137.0595,FP,833.1907,0.1325634,Redshift,0.012242578,20.8078,99.0,21.5669,0.245529,3.1017984811470764e+43,,1.0423602686860123e+43,2.357277954029166e+42,15.937,0.245,14.636,0.257,13.626,0.185,1.368423922912448e+44,3.087997008423601e+43,2.1575883599106328e+44,5.107305877601999e+43,2.736930156653706e+44,4.663646457814303e+43,13.888,0.021,13.861,0.058,12.356,99.0,8.676,99.0,6.416946360402494e+43,1.2411889311596632e+42,2.6574661208032735e+43,1.419664941032185e+42,7.794615977741647e+42,,3.192683729856352e+43,,6.237334715791259,,6.860431480107422,,,203067922797.54727,3927813073.290073
WISEA J142150.87+335650.0,215.4619936,33.9472226,0.17793493,3.0038367e-05,SPEC,False,850.7505,200.7247,FP,865.5426,0.12938616,Redshift,0.013333348,,,,,,,,,15.642,0.148,14.699,0.151,14.255,0.174,1.9393804527985303e+44,2.643716490606672e+43,2.1982501720433974e+44,3.0573427944729356e+43,1.6554008716779831e+44,2.6530323939737083e+43,13.715,0.022,13.616,0.061,11.946,99.0,9.044,99.0,8.122746138032829e+43,1.6459465648382647e+42,3.594313281906911e+43,2.019462982293292e+42,1.2271728009999097e+43,,2.455024438658597e+43,,4.796218622021224,,,,,257048928418.7604,5208691660.880584
WISEA J143314.78+335213.6,218.3115879,33.8704535,0.125222,7.54052e-06,SPEC,False,,,,589.416,0.032479756,Redshift,0.009440902,20.6959,0.0811594,20.0523,0.0411587,1.6856029006450542e+43,1.2600396902434018e+42,2.056562508149373e+43,7.79639130260105e+41,14.965,0.138,14.52,0.227,13.85,0.183,1.6728810419405174e+44,2.1263478856617756e+43,1.1999310057680681e+44,2.508835822738263e+43,1.1133445976737395e+44,1.8765961798430118e+43,13.639,0.019,13.616,0.073,10.406,0.083,8.81,0.316,4.037017760636476e+43,7.06487417417784e+41,1.6659708268930746e+43,1.1201608830871316e+42,2.3501243450684393e+43,1.7966316320866454e+42,1.4121461234782016e+43,4.1101424328308566e+42,2.7588163391733556,0.8029713010219178,3.1730522838710638,0.7088808668676826,,127753726602.42014,2235719675.372734
WISEA J142602.49+330320.6,216.5103935,33.0557493,0.178,,SPEC,False,,,,865.893,,Redshift,0.0075143846,,,,,,,,,,,,,,,,,,,,,15.352,0.066,15.586,0.252,12.341,99.0,8.796,99.0,1.798011440146647e+43,1.0930159942787001e+42,5.856593484459862e+42,1.3593639906790504e+42,8.53364765084304e+42,,3.087050366539959e+43,,6.030965811161681,,,,,46213388843.71933,2809324347.3404307
WISEA J142309.32+335251.0,215.788909665,33.8808961233,0.0638,,SPEC,False,,,,288.09076,,Redshift,0.011495537,20.7145,0.317897,21.2786,0.250711,4.0189332216260154e+42,1.1767586155209665e+42,1.6151836420678875e+42,3.729799385174945e+41,,,,,,,,,,,,,16.763,99.0,16.228,99.0,11.715,99.0,9.007,99.0,5.430478378365884e+41,,3.590838594827196e+41,,1.681701492285112e+42,,2.8139546755334393e+42,,0.5497436849830892,,0.6614625873977383,,,736236742.8170755,
SDSS J143714.24+333024.3,219.30946416667,33.50687,0.145,,PHOT,False,,,,691.18115,,Redshift,0.008409464,22.4454,0.261079,21.6223,0.13178,4.591891853220139e+42,1.104215245288558e+42,6.603499278735388e+42,8.015188492888286e+41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J143227.91+330355.9,218.11633583333,33.06557694444,0.008,,PHOT,False,,,,34.671925,,Redshift,0.0067947637,,,,,,,,,,,,,,,,,,,,,15.739,0.196,15.395,0.228,12.079,99.0,8.691,99.0,2.0181932345634016e+40,3.6434178733675845e+39,1.1195223200964398e+40,2.3510277205290582e+39,1.7415930061280876e+40,,5.452087812100885e+40,,0.010651382805615171,,,,,41814916.80818092,7548792.289221151
