objname,ra,dec,z,z_unc,z_tech,z_qual,ziDist,ziDist_unc,ziDist_method,DistMpc,DistMpc_unc,DistMpc_method,ebv,m_FUV,m_FUV_unc,m_NUV,m_NUV_unc,Lum_FUV,Lum_FUV_unc,Lum_NUV,Lum_NUV_unc,m_J,m_J_unc,m_H,m_H_unc,m_Ks,m_Ks_unc,Lum_J,Lum_J_unc,Lum_H,Lum_H_unc,Lum_Ks,Lum_Ks_unc,m_W1,m_W1_unc,m_W2,m_W2_unc,m_W3,m_W3_unc,m_W4,m_W4_unc,Lum_W1,Lum_W1_unc,Lum_W2,Lum_W2_unc,Lum_W3,Lum_W3_unc,Lum_W4,Lum_W4_unc,SFR_W4,SFR_W4_unc,SFR_hybrid,SFR_hybrid_unc,SFR_flag,Mstar,Mstar_unc
WISEA J171345.81+284322.3,258.4409017,28.7228784,0.10479097,4.507622e-05,SPEC,False,,,,486.67618,0.19415966,Redshift,0.04455295,,,,,,,,,15.072,0.246,14.322,0.261,13.218,0.174,1.0609909119435034e+44,2.404013848521684e+43,9.979300459926082e+43,2.3990029434633607e+43,1.373855619037214e+44,2.2018132213613632e+43,13.324,0.021,13.391,0.068,11.63,0.323,8.452,99.0,3.7024137514792797e+43,7.161341984931295e+41,1.403616311634642e+43,8.791187171355433e+41,5.1983853741299306e+42,1.5465399652299293e+42,1.33999239675102e+43,,2.6178543828165277,,,,,117164992135.42024,2266247463.585853
WISEA J171433.54+291305.5,258.6397737,29.2182033,0.08074129,1.357232e-05,SPEC,False,,,,368.92343,0.058460914,Redshift,0.04032591,,,,,,,,,13.732,0.088,13.168,0.107,12.425,0.104,2.087997677797674e+44,1.6923993144337655e+43,1.6566731760262865e+44,1.6327164438956828e+43,1.6366151550677668e+44,1.5677258005146103e+43,12.021,0.008,11.974,0.012,12.025,0.451,8.646,99.0,7.058976284516781e+43,5.201419196554584e+41,2.9730805759761835e+43,3.286079717177793e+41,2.0757336627305086e+42,8.622600531904991e+41,6.439436642840719e+42,,1.258030081305168,,,,,223385325459.39178,1646018733.0868936
WISEA J171411.82+285421.0,258.5492594,28.9058565,0.09752958,1.4568865e-05,SPEC,False,,,,450.75607,0.06275339,Redshift,0.047370058,21.0331,0.0940791,20.2612,0.0335883,9.55872021043896e+42,8.282912487580941e+41,1.3582016103394282e+43,4.2018681759521175e+41,15.117,0.154,14.524,0.185,14.033,0.227,8.750443720744328e+43,1.2411976478911238e+43,7.116613626408415e+43,1.2126493826919012e+43,5.568462987857442e+43,1.1642636294725786e+43,13.474,0.023,13.354,0.074,9.876,0.052,7.661,0.159,2.767653117814452e+43,5.863131446097313e+41,1.2462565855671905e+43,8.494333040550169e+41,2.24352492879597e+43,1.074544383894539e+42,2.3819690505092916e+43,3.488376854264159e+42,4.653495149471135,0.6815010785876842,4.518005379366068,0.6009008409487645,,87583959424.50797,1855421343.7016811
Mr20:[BFW2006] 16681,258.44136291667,28.71237777778,0.09743,,MOD,False,,,,450.26566,,Redshift,0.044254962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASX J17141515+2757226,258.563099,27.956408,0.105389595,2.220741e-05,SPEC,False,,,,489.65146,0.09565538,Redshift,0.03993457,22.167,0.218967,21.1734,0.061175,3.757644058138634e+42,7.578521265447925e+41,6.504993890081387e+42,3.665312329299452e+41,14.26,0.087,13.585,0.095,13.079,0.116,2.26102072955266e+44,1.8118150317974985e+43,1.9872809115236584e+44,1.7388935335518167e+43,1.5783155144237505e+44,1.6863275697794284e+43,,,,,,,,,,,,,,,,,,,,,,,
WISEA J171711.15+301409.5,259.2964845,30.2359943,0.10762562,1.7927223e-05,SPEC,False,,,,500.78363,0.07721906,Redshift,0.040029135,22.6599,0.336936,21.7627,0.121866,2.497953614787507e+42,7.752145614658557e+41,3.9572534221768534e+42,4.441877423812595e+41,14.498,0.105,13.593,0.124,13.286,0.14,1.899595572716132e+44,1.8371328092995634e+43,2.063499628503465e+44,2.356764871213451e+43,1.3643723985228665e+44,1.7593454427822626e+43,13.138,0.018,12.99,0.028,11.56,0.238,8.602,99.0,4.648854093960101e+43,7.707410900612913e+41,2.1489091835563284e+43,5.5419968828405495e+41,5.869390493262246e+42,1.286649146136891e+42,1.2355836597822762e+43,,2.4138779495616234,,2.234847382730058,,,147115635884.81332,2439054082.4724407
WISEA J171728.72+301437.9,259.3696886,30.2438716,0.12177143,2.543517e-05,SPEC,False,,,,571.8928,0.109558515,Redshift,0.0392048,22.733,0.338671,22.4618,0.21577,3.027143688976505e+42,9.442808627504873e+41,2.6922763899473966e+42,5.350579521605498e+41,14.853,0.11,14.017,0.13,13.947,0.191,1.785346269654683e+44,1.8088614945404334e+43,1.8203988214615003e+44,2.1797167527144362e+43,9.6771616412859e+43,1.7024390217681684e+43,13.246,0.024,13.241,0.053,11.88,0.385,9.133,99.0,5.487937310818974e+43,1.2131390079975295e+42,2.2238264676397775e+43,1.0855926646465493e+42,5.700390647086484e+42,2.0214150666602684e+42,9.880806950911012e+42,,1.9303478023399998,,1.832685936578499,,,173668902241.10678,3839047493.663068
WISEA J171411.15+285455.0,258.5464962,28.9152952,0.101232,,PHOT,False,,,,469.03165,,Redshift,0.047280107,,,,,,,,,15.217,0.172,14.296,0.15,13.595,0.15,8.640157147287345e+43,1.3688008395229307e+43,9.505527797723566e+43,1.3132809519647443e+43,9.024924870703143e+43,1.2468810259929587e+43,13.359,0.013,13.498,0.038,11.638,0.25,9.189,99.0,3.3313870277330187e+43,3.9889504106184895e+41,1.1817449133200917e+43,4.136161490507669e+41,4.7934771084821187e+42,1.1037756448708307e+42,6.313293220790148e+42,,1.2333862765284218,,,,,105423640118.1335,1262326079.3096485
WISEA J171338.64+281954.7,258.4110264,28.331875,0.12347415,7.969607e-06,SPEC,False,,,,580.5312,0.034327995,Redshift,0.034446266,21.5916,0.127102,20.9185,0.0494027,8.617342425773509e+42,1.0088251954517169e+42,1.1049813182711955e+43,5.0280055140156896e+41,15.892,0.139,15.329,0.161,14.542,0.166,7.040412254352401e+43,9.013699316218368e+42,5.590168232500578e+43,8.289740129088485e+42,5.755843790720898e+43,8.800497830224798e+42,13.979,0.028,13.92,0.09,10.113,0.08,8.258,0.237,2.876426477071393e+43,7.418250746849975e+41,1.2253474073854023e+43,1.0157618754949389e+42,2.9896911327332656e+43,2.2029591069734388e+42,2.279089827944924e+43,4.975078600883502e+42,4.452506827191177,0.9719481507326457,4.299508003591133,0.8565664591862971,,91026154337.7023,2347547704.6993594
Mr20:[BFW2006] 17372,258.93669916667,28.728225,0.09395,,MOD,False,,,,433.16504,,Redshift,0.03986081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCG +05-41-001 NOTES1,258.6640354,28.1193883,0.07075087,2.0396978e-05,SPEC,False,,,,321.04144,0.08785719,Redshift,0.06679112,,,,,,,,,14.0,0.06,13.406,0.071,13.116,0.105,1.260026915223073e+44,6.963397660987891e+42,1.0201023776032887e+44,6.671019921389344e+42,6.61409975129877e+43,6.396613995673988e+42,12.232,0.007,12.147,0.022,10.022,0.065,8.363,0.333,4.4227479433090653e+43,2.8515459363953845e+41,1.926290316306877e+43,3.9033237312318496e+41,9.958193236954741e+42,5.96189087290221e+41,6.332693488868893e+42,1.9423290387559042e+42,1.2371763783932457,0.37945995807942906,,,,139960377952.8185,902387954.5555013
WISEA J171806.87+295941.8,259.528662,29.9949445,0.10645029,6.9863477e-06,SPEC,False,,,,494.9285,0.030092739,Redshift,0.042668704,20.6006,99.0,20.5145,0.253945,1.6578426320316209e+43,,1.247228765109164e+43,2.9172652951036626e+42,13.561,1.739,14.365,0.124,13.799,0.108,4.406602200049055e+44,7.058193047056851e+44,9.911134931616753e+43,1.13197080752128e+43,8.315427870041939e+43,8.271771800002597e+42,13.179,0.016,12.982,0.032,9.952,0.063,8.171,0.225,4.374616930162451e+43,6.4468883641991425e+41,2.1151866335462675e+43,6.2343165739617754e+41,2.521354482876089e+43,1.4630683576223528e+42,1.795089731805632e+43,3.720136066896132e+42,3.506947900115197,0.7267783407585566,3.819207826429944,,,138437244625.394,2040154545.63264
WISEA J171717.98+301513.3,259.3249258,30.2536989,0.08396109,1.3645579e-05,SPEC,False,249.1647,58.7875,FP,384.48557,0.058776464,Redshift,0.040205896,,,,,,,,,14.441,0.089,13.544,0.105,13.226,0.123,1.1802625209520693e+44,9.675174566226025e+42,1.2726234674658795e+44,1.2307768950163384e+43,8.499977014014886e+43,9.62970479486351e+42,12.87,0.018,12.848,0.035,11.943,99.0,8.725,99.0,3.507678212983556e+43,5.81543666920489e+41,1.4437360520589454e+43,4.654210169528335e+41,2.431403278547409e+42,,6.503300601209348e+42,,1.2705067598090678,,,,,111002475094.41632,1840328059.8749652
WISEA J171806.94+295946.7,259.5289241,29.9963224,0.080713,,PHOT,False,,,,368.787,,Redshift,0.042609956,,,,,,,,,14.535,0.119,13.94,0.17,13.166,0.131,9.975880424805178e+43,1.0934233898686134e+43,8.139126745868704e+43,1.2744325784576342e+43,8.270700695596804e+43,9.979384330427929e+42,13.174,0.016,12.988,0.028,9.958,0.064,8.195,0.229,2.440065182292702e+43,3.595933042040204e+41,1.1679162293349708e+43,3.0120342300050167e+41,1.3921909776472093e+43,8.206707465469828e+41,9.748819048227153e+42,2.056258237304165e+42,1.9045622000964744,0.4017175509190216,,,,77217252604.19943,1137953494.3165202
WISEA J171735.70+293026.6,259.3987849,29.5074065,0.10602677,1.0348435e-05,SPEC,False,,,,492.82062,0.04457447,Redshift,0.030624993,20.6958,99.0,20.5451,0.237482,1.3777827178608021e+43,,1.0881943277891872e+43,2.3802758301479192e+42,16.183,0.066,15.033,0.034,14.477,0.176,3.8697488186218245e+43,2.3524308077883733e+42,5.281754019276342e+43,1.6540446597392386e+42,4.3985032779200893e+43,7.130298816586069e+42,14.636,0.068,14.405,0.127,11.17,0.167,8.586,99.0,1.1310372164556254e+43,7.083958513084844e+41,5.646435948524476e+42,6.604931223803902e+41,8.137140766615617e+42,1.2516371616984085e+42,1.2140771593936972e+43,,2.371862124369036,,2.69643994761281,,,34911270260.17507,2186576945.1616964
WISEA J171436.51+292453.4,258.6521657,29.414849,0.082281,6.715861e-06,SPEC,False,,,,376.35736,0.028927652,Redshift,0.04639747,20.9829,0.0730684,20.3773,0.0291663,6.92917956856822e+42,4.663388723517701e+41,8.440070198709161e+42,2.267344779586928e+41,15.668,0.129,15.461,0.145,14.692,0.117,3.669706019372846e+43,4.360246827330396e+42,2.0921550773491756e+43,2.794164935096715e+42,2.1150357556544371e+43,2.279259177299373e+42,14.151,0.037,14.398,0.189,10.546,0.139,8.022,99.0,1.0340746547778029e+43,3.5240639269942155e+41,3.321019830477706e+42,5.78127270316798e+41,8.437788966307177e+42,1.080273102131477e+42,1.1908112150029298e+43,,2.326408989977071,,2.3537267237824526,,,31119337703.936737,1060528221.3203367
